day,status,count,first_day,date
915 days,Schutz gegen schwere Krankheit,88975,2020-02-27,2022-08-30
916 days,Kein Schutz,10087,2020-02-27,2022-08-31
916 days,Schutz gegen Infektion,97387,2020-02-27,2022-08-31
916 days,Schutz gegen schwere Krankheit,89261,2020-02-27,2022-08-31
917 days,Kein Schutz,10071,2020-02-27,2022-09-01
917 days,Schutz gegen Infektion,96550,2020-02-27,2022-09-01
917 days,Schutz gegen schwere Krankheit,90114,2020-02-27,2022-09-01
918 days,Kein Schutz,10064,2020-02-27,2022-09-02
918 days,Schutz gegen Infektion,96022,2020-02-27,2022-09-02
918 days,Schutz gegen schwere Krankheit,90649,2020-02-27,2022-09-02
919 days,Kein Schutz,10160,2020-02-27,2022-09-03
919 days,Schutz gegen Infektion,95690,2020-02-27,2022-09-03
919 days,Schutz gegen schwere Krankheit,90885,2020-02-27,2022-09-03
920 days,Kein Schutz,10173,2020-02-27,2022-09-04
920 days,Schutz gegen Infektion,95109,2020-02-27,2022-09-04
920 days,Schutz gegen schwere Krankheit,91453,2020-02-27,2022-09-04
921 days,Kein Schutz,10155,2020-02-27,2022-09-05
921 days,Schutz gegen Infektion,94624,2020-02-27,2022-09-05
921 days,Schutz gegen schwere Krankheit,91956,2020-02-27,2022-09-05
922 days,Kein Schutz,10138,2020-02-27,2022-09-06
922 days,Schutz gegen Infektion,94173,2020-02-27,2022-09-06
922 days,Schutz gegen schwere Krankheit,92424,2020-02-27,2022-09-06
923 days,Kein Schutz,10418,2020-02-27,2022-09-07
923 days,Schutz gegen Infektion,93688,2020-02-27,2022-09-07
923 days,Schutz gegen schwere Krankheit,92629,2020-02-27,2022-09-07
924 days,Kein Schutz,10484,2020-02-27,2022-09-08
924 days,Schutz gegen Infektion,93228,2020-02-27,2022-09-08
924 days,Schutz gegen schwere Krankheit,93023,2020-02-27,2022-09-08
925 days,Kein Schutz,10473,2020-02-27,2022-09-09
925 days,Schutz gegen Infektion,92335,2020-02-27,2022-09-09
925 days,Schutz gegen schwere Krankheit,93927,2020-02-27,2022-09-09
926 days,Kein Schutz,10631,2020-02-27,2022-09-10
926 days,Schutz gegen Infektion,91535,2020-02-27,2022-09-10
926 days,Schutz gegen schwere Krankheit,94569,2020-02-27,2022-09-10
927 days,Kein Schutz,10630,2020-02-27,2022-09-11
927 days,Schutz gegen Infektion,90954,2020-02-27,2022-09-11
927 days,Schutz gegen schwere Krankheit,95151,2020-02-27,2022-09-11
928 days,Kein Schutz,10613,2020-02-27,2022-09-12
928 days,Schutz gegen Infektion,89711,2020-02-27,2022-09-12
928 days,Schutz gegen schwere Krankheit,96411,2020-02-27,2022-09-12
929 days,Kein Schutz,10620,2020-02-27,2022-09-13
929 days,Schutz gegen Infektion,88582,2020-02-27,2022-09-13
929 days,Schutz gegen schwere Krankheit,97533,2020-02-27,2022-09-13
930 days,Kein Schutz,10723,2020-02-27,2022-09-14
930 days,Schutz gegen Infektion,87598,2020-02-27,2022-09-14
930 days,Schutz gegen schwere Krankheit,98414,2020-02-27,2022-09-14
931 days,Kein Schutz,10698,2020-02-27,2022-09-15
931 days,Schutz gegen Infektion,86824,2020-02-27,2022-09-15
931 days,Schutz gegen schwere Krankheit,99213,2020-02-27,2022-09-15
932 days,Kein Schutz,10691,2020-02-27,2022-09-16
932 days,Schutz gegen Infektion,85840,2020-02-27,2022-09-16
932 days,Schutz gegen schwere Krankheit,100204,2020-02-27,2022-09-16
933 days,Kein Schutz,10909,2020-02-27,2022-09-17
933 days,Schutz gegen Infektion,85240,2020-02-27,2022-09-17
933 days,Schutz gegen schwere Krankheit,100586,2020-02-27,2022-09-17
934 days,Kein Schutz,10921,2020-02-27,2022-09-18
934 days,Schutz gegen Infektion,84550,2020-02-27,2022-09-18
934 days,Schutz gegen schwere Krankheit,101264,2020-02-27,2022-09-18
935 days,Kein Schutz,10905,2020-02-27,2022-09-19
935 days,Schutz gegen Infektion,83770,2020-02-27,2022-09-19
935 days,Schutz gegen schwere Krankheit,102060,2020-02-27,2022-09-19
936 days,Kein Schutz,10898,2020-02-27,2022-09-20
936 days,Schutz gegen Infektion,83148,2020-02-27,2022-09-20
936 days,Schutz gegen schwere Krankheit,102689,2020-02-27,2022-09-20
937 days,Kein Schutz,11082,2020-02-27,2022-09-21
937 days,Schutz gegen Infektion,82480,2020-02-27,2022-09-21
937 days,Schutz gegen schwere Krankheit,103173,2020-02-27,2022-09-21
938 days,Kein Schutz,11071,2020-02-27,2022-09-22
938 days,Schutz gegen Infektion,81972,2020-02-27,2022-09-22
938 days,Schutz gegen schwere Krankheit,103692,2020-02-27,2022-09-22
939 days,Kein Schutz,11066,2020-02-27,2022-09-23
939 days,Schutz gegen Infektion,81402,2020-02-27,2022-09-23
939 days,Schutz gegen schwere Krankheit,104267,2020-02-27,2022-09-23
940 days,Kein Schutz,11053,2020-02-27,2022-09-24
940 days,Schutz gegen Infektion,81050,2020-02-27,2022-09-24
940 days,Schutz gegen schwere Krankheit,104632,2020-02-27,2022-09-24
941 days,Kein Schutz,11056,2020-02-27,2022-09-25
941 days,Schutz gegen Infektion,80653,2020-02-27,2022-09-25
941 days,Schutz gegen schwere Krankheit,105026,2020-02-27,2022-09-25
942 days,Kein Schutz,11183,2020-02-27,2022-09-26
942 days,Schutz gegen Infektion,80257,2020-02-27,2022-09-26
942 days,Schutz gegen schwere Krankheit,105295,2020-02-27,2022-09-26
943 days,Kein Schutz,11147,2020-02-27,2022-09-27
943 days,Schutz gegen Infektion,79994,2020-02-27,2022-09-27
943 days,Schutz gegen schwere Krankheit,105594,2020-02-27,2022-09-27
944 days,Kein Schutz,11331,2020-02-27,2022-09-28
944 days,Schutz gegen Infektion,79724,2020-02-27,2022-09-28
944 days,Schutz gegen schwere Krankheit,105680,2020-02-27,2022-09-28
945 days,Kein Schutz,11304,2020-02-27,2022-09-29
945 days,Schutz gegen Infektion,79631,2020-02-27,2022-09-29
945 days,Schutz gegen schwere Krankheit,105800,2020-02-27,2022-09-29
946 days,Kein Schutz,11287,2020-02-27,2022-09-30
946 days,Schutz gegen Infektion,79450,2020-02-27,2022-09-30
946 days,Schutz gegen schwere Krankheit,105998,2020-02-27,2022-09-30
947 days,Kein Schutz,11279,2020-02-27,2022-10-01
947 days,Schutz gegen Infektion,79355,2020-02-27,2022-10-01
947 days,Schutz gegen schwere Krankheit,106101,2020-02-27,2022-10-01
948 days,Kein Schutz,11279,2020-02-27,2022-10-02
948 days,Schutz gegen Infektion,79203,2020-02-27,2022-10-02
948 days,Schutz gegen schwere Krankheit,106253,2020-02-27,2022-10-02
949 days,Kein Schutz,11413,2020-02-27,2022-10-03
949 days,Schutz gegen Infektion,79110,2020-02-27,2022-10-03
949 days,Schutz gegen schwere Krankheit,106212,2020-02-27,2022-10-03
950 days,Kein Schutz,11390,2020-02-27,2022-10-04
950 days,Schutz gegen Infektion,79212,2020-02-27,2022-10-04
950 days,Schutz gegen schwere Krankheit,106133,2020-02-27,2022-10-04
951 days,Kein Schutz,11584,2020-02-27,2022-10-05
951 days,Schutz gegen Infektion,79213,2020-02-27,2022-10-05
951 days,Schutz gegen schwere Krankheit,105938,2020-02-27,2022-10-05
952 days,Kein Schutz,11547,2020-02-27,2022-10-06
952 days,Schutz gegen Infektion,79292,2020-02-27,2022-10-06
952 days,Schutz gegen schwere Krankheit,105896,2020-02-27,2022-10-06
953 days,Kein Schutz,11515,2020-02-27,2022-10-07
953 days,Schutz gegen Infektion,79274,2020-02-27,2022-10-07
953 days,Schutz gegen schwere Krankheit,105946,2020-02-27,2022-10-07
954 days,Kein Schutz,11499,2020-02-27,2022-10-08
954 days,Schutz gegen Infektion,79335,2020-02-27,2022-10-08
954 days,Schutz gegen schwere Krankheit,105901,2020-02-27,2022-10-08
955 days,Kein Schutz,11507,2020-02-27,2022-10-09
955 days,Schutz gegen Infektion,79306,2020-02-27,2022-10-09
955 days,Schutz gegen schwere Krankheit,105922,2020-02-27,2022-10-09
956 days,Kein Schutz,11580,2020-02-27,2022-10-10
956 days,Schutz gegen Infektion,79469,2020-02-27,2022-10-10
956 days,Schutz gegen schwere Krankheit,105686,2020-02-27,2022-10-10
957 days,Kein Schutz,11543,2020-02-27,2022-10-11
957 days,Schutz gegen Infektion,79751,2020-02-27,2022-10-11
957 days,Schutz gegen schwere Krankheit,105441,2020-02-27,2022-10-11
958 days,Kein Schutz,11763,2020-02-27,2022-10-12
958 days,Schutz gegen Infektion,79982,2020-02-27,2022-10-12
958 days,Schutz gegen schwere Krankheit,104990,2020-02-27,2022-10-12
959 days,Kein Schutz,11823,2020-02-27,2022-10-13
959 days,Schutz gegen Infektion,80191,2020-02-27,2022-10-13
959 days,Schutz gegen schwere Krankheit,104721,2020-02-27,2022-10-13
960 days,Kein Schutz,11825,2020-02-27,2022-10-14
960 days,Schutz gegen Infektion,80324,2020-02-27,2022-10-14
960 days,Schutz gegen schwere Krankheit,104586,2020-02-27,2022-10-14
961 days,Kein Schutz,11839,2020-02-27,2022-10-15
961 days,Schutz gegen Infektion,80338,2020-02-27,2022-10-15
961 days,Schutz gegen schwere Krankheit,104558,2020-02-27,2022-10-15
962 days,Kein Schutz,11881,2020-02-27,2022-10-16
962 days,Schutz gegen Infektion,80281,2020-02-27,2022-10-16
962 days,Schutz gegen schwere Krankheit,104573,2020-02-27,2022-10-16
963 days,Kein Schutz,12063,2020-02-27,2022-10-17
963 days,Schutz gegen Infektion,80505,2020-02-27,2022-10-17
963 days,Schutz gegen schwere Krankheit,104167,2020-02-27,2022-10-17
964 days,Kein Schutz,12057,2020-02-27,2022-10-18
964 days,Schutz gegen Infektion,80962,2020-02-27,2022-10-18
964 days,Schutz gegen schwere Krankheit,103716,2020-02-27,2022-10-18
965 days,Kein Schutz,12161,2020-02-27,2022-10-19
965 days,Schutz gegen Infektion,81202,2020-02-27,2022-10-19
965 days,Schutz gegen schwere Krankheit,103372,2020-02-27,2022-10-19
966 days,Kein Schutz,12201,2020-02-27,2022-10-20
966 days,Schutz gegen Infektion,81418,2020-02-27,2022-10-20
966 days,Schutz gegen schwere Krankheit,103116,2020-02-27,2022-10-20
967 days,Kein Schutz,12176,2020-02-27,2022-10-21
967 days,Schutz gegen Infektion,81491,2020-02-27,2022-10-21
967 days,Schutz gegen schwere Krankheit,103068,2020-02-27,2022-10-21
968 days,Kein Schutz,12192,2020-02-27,2022-10-22
968 days,Schutz gegen Infektion,81638,2020-02-27,2022-10-22
968 days,Schutz gegen schwere Krankheit,102905,2020-02-27,2022-10-22
969 days,Kein Schutz,12220,2020-02-27,2022-10-23
969 days,Schutz gegen Infektion,81634,2020-02-27,2022-10-23
969 days,Schutz gegen schwere Krankheit,102881,2020-02-27,2022-10-23
970 days,Kein Schutz,12413,2020-02-27,2022-10-24
970 days,Schutz gegen Infektion,81727,2020-02-27,2022-10-24
970 days,Schutz gegen schwere Krankheit,102595,2020-02-27,2022-10-24
971 days,Kein Schutz,12457,2020-02-27,2022-10-25
971 days,Schutz gegen Infektion,81881,2020-02-27,2022-10-25
971 days,Schutz gegen schwere Krankheit,102397,2020-02-27,2022-10-25
972 days,Kein Schutz,12619,2020-02-27,2022-10-26
972 days,Schutz gegen Infektion,81968,2020-02-27,2022-10-26
972 days,Schutz gegen schwere Krankheit,102148,2020-02-27,2022-10-26
973 days,Kein Schutz,12711,2020-02-27,2022-10-27
973 days,Schutz gegen Infektion,82066,2020-02-27,2022-10-27
973 days,Schutz gegen schwere Krankheit,101958,2020-02-27,2022-10-27
974 days,Kein Schutz,12683,2020-02-27,2022-10-28
974 days,Schutz gegen Infektion,82194,2020-02-27,2022-10-28
974 days,Schutz gegen schwere Krankheit,101858,2020-02-27,2022-10-28
975 days,Kein Schutz,12704,2020-02-27,2022-10-29
975 days,Schutz gegen Infektion,82193,2020-02-27,2022-10-29
975 days,Schutz gegen schwere Krankheit,101838,2020-02-27,2022-10-29
976 days,Kein Schutz,12734,2020-02-27,2022-10-30
976 days,Schutz gegen Infektion,82176,2020-02-27,2022-10-30
976 days,Schutz gegen schwere Krankheit,101825,2020-02-27,2022-10-30
977 days,Kein Schutz,12890,2020-02-27,2022-10-31
977 days,Schutz gegen Infektion,82272,2020-02-27,2022-10-31
977 days,Schutz gegen schwere Krankheit,101573,2020-02-27,2022-10-31
978 days,Kein Schutz,13026,2020-02-27,2022-11-01
978 days,Schutz gegen Infektion,82406,2020-02-27,2022-11-01
978 days,Schutz gegen schwere Krankheit,101303,2020-02-27,2022-11-01
979 days,Kein Schutz,13168,2020-02-27,2022-11-02
979 days,Schutz gegen Infektion,82498,2020-02-27,2022-11-02
979 days,Schutz gegen schwere Krankheit,101069,2020-02-27,2022-11-02
980 days,Kein Schutz,13264,2020-02-27,2022-11-03
980 days,Schutz gegen Infektion,82543,2020-02-27,2022-11-03
980 days,Schutz gegen schwere Krankheit,100928,2020-02-27,2022-11-03
981 days,Kein Schutz,13256,2020-02-27,2022-11-04
981 days,Schutz gegen Infektion,82598,2020-02-27,2022-11-04
981 days,Schutz gegen schwere Krankheit,100881,2020-02-27,2022-11-04
982 days,Kein Schutz,13286,2020-02-27,2022-11-05
982 days,Schutz gegen Infektion,82547,2020-02-27,2022-11-05
982 days,Schutz gegen schwere Krankheit,100902,2020-02-27,2022-11-05
983 days,Kein Schutz,13410,2020-02-27,2022-11-06
983 days,Schutz gegen Infektion,82508,2020-02-27,2022-11-06
983 days,Schutz gegen schwere Krankheit,100817,2020-02-27,2022-11-06
984 days,Kein Schutz,13530,2020-02-27,2022-11-07
984 days,Schutz gegen Infektion,82581,2020-02-27,2022-11-07
984 days,Schutz gegen schwere Krankheit,100624,2020-02-27,2022-11-07
985 days,Kein Schutz,13629,2020-02-27,2022-11-08
985 days,Schutz gegen Infektion,82683,2020-02-27,2022-11-08
985 days,Schutz gegen schwere Krankheit,100423,2020-02-27,2022-11-08
986 days,Kein Schutz,13780,2020-02-27,2022-11-09
986 days,Schutz gegen Infektion,82700,2020-02-27,2022-11-09
986 days,Schutz gegen schwere Krankheit,100255,2020-02-27,2022-11-09
987 days,Kein Schutz,13903,2020-02-27,2022-11-10
987 days,Schutz gegen Infektion,82805,2020-02-27,2022-11-10
987 days,Schutz gegen schwere Krankheit,100027,2020-02-27,2022-11-10
988 days,Kein Schutz,14020,2020-02-27,2022-11-11
988 days,Schutz gegen Infektion,82851,2020-02-27,2022-11-11
988 days,Schutz gegen schwere Krankheit,99864,2020-02-27,2022-11-11
989 days,Kein Schutz,14096,2020-02-27,2022-11-12
989 days,Schutz gegen Infektion,82901,2020-02-27,2022-11-12
989 days,Schutz gegen schwere Krankheit,99738,2020-02-27,2022-11-12
990 days,Kein Schutz,14177,2020-02-27,2022-11-13
990 days,Schutz gegen Infektion,82834,2020-02-27,2022-11-13
990 days,Schutz gegen schwere Krankheit,99724,2020-02-27,2022-11-13
